tag,tag_kind,tag_source,finding_id,name,pack_id,source_id,evaluation_mode,severity,status,maturity
governance,routing,catalog,identity-atlassian-privileged-personal-email,Atlassian Privileged Accounts on Personal Email Domains,policy,policy,event,high,active,candidate
governance,routing,catalog,identity-auth0-personal-email-domain,Auth0 Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-cyberark-group-description-missing,Cyberark Groups Missing Description,policy,policy,event,low,active,candidate
governance,routing,catalog,identity-cyberark-membership-personal-email-domain,Cyberark Memberships Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-cyberark-personal-email-domain,Cyberark Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-duo-group-description-missing,Duo Groups Missing Description,policy,policy,event,low,active,candidate
governance,routing,catalog,identity-duo-personal-email-domain,Duo Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-entra-group-description-missing,Entra Groups Missing Description,policy,policy,event,low,active,candidate
governance,routing,catalog,identity-entra-personal-email-domain,Entra Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-entra-privileged-personal-email,Entra Privileged Accounts on Personal Email Domains,policy,policy,event,high,active,candidate
governance,routing,catalog,identity-entra-risky-personal-email-domain,Entra Risky Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-forgerock-group-description-missing,Forgerock Groups Missing Description,policy,policy,event,low,active,candidate
governance,routing,catalog,identity-forgerock-membership-personal-email-domain,ForgeRock Memberships Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-forgerock-personal-email-domain,Forgerock Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-github-personal-email-domain,Github Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-github-privileged-personal-email,Github Privileged Accounts on Personal Email Domains,policy,policy,event,high,active,candidate
governance,routing,catalog,identity-gong-personal-email-domain,Gong Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-google-workspace-group-description-missing,Google Workspace Groups Missing Description,policy,policy,event,low,active,candidate
governance,routing,catalog,identity-google-workspace-group-personal-email-domain,Google Workspace Groups Using Personal Email Domains,policy,policy,event,low,active,candidate
governance,routing,catalog,identity-google-workspace-membership-personal-email-domain,Google Workspace Memberships Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-google-workspace-personal-email-domain,Google Workspace Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-google-workspace-privileged-personal-email,Google Workspace Privileged Accounts on Personal Email Domains,policy,policy,event,high,active,candidate
governance,routing,catalog,identity-jamf-personal-email-domain,Jamf Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-jamf-privileged-personal-email,Jamf Privileged Accounts on Personal Email Domains,policy,policy,event,high,active,candidate
governance,routing,catalog,identity-jumpcloud-group-description-missing,Jumpcloud Groups Missing Description,policy,policy,event,low,active,candidate
governance,routing,catalog,identity-jumpcloud-group-personal-email-domain,JumpCloud Groups Using Personal Email Domains,policy,policy,event,low,active,candidate
governance,routing,catalog,identity-jumpcloud-membership-personal-email-domain,JumpCloud Memberships Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-jumpcloud-personal-email-domain,Jumpcloud Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-kandji-personal-email-domain,Kandji Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-kandji-privileged-personal-email,Kandji Privileged Accounts on Personal Email Domains,policy,policy,event,high,active,candidate
governance,routing,catalog,identity-kolide-personal-email-domain,Kolide Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-kolide-privileged-personal-email,Kolide Privileged Accounts on Personal Email Domains,policy,policy,event,high,active,candidate
governance,routing,catalog,identity-okta-group-description-missing,Okta Groups Missing Description,policy,policy,event,low,active,candidate
governance,routing,catalog,identity-okta-personal-email-domain,Okta Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-okta-privileged-personal-email,Okta Privileged Accounts on Personal Email Domains,policy,policy,event,high,active,candidate
governance,routing,catalog,identity-onelogin-personal-email-domain,Onelogin Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-oracle-idcs-group-description-missing,Oracle Idcs Groups Missing Description,policy,policy,event,low,active,candidate
governance,routing,catalog,identity-oracle-idcs-membership-personal-email-domain,Oracle IDCS Memberships Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-oracle-idcs-personal-email-domain,Oracle Idcs Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-panther-personal-email-domain,Panther Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-panther-privileged-personal-email,Panther Privileged Accounts on Personal Email Domains,policy,policy,event,high,active,candidate
governance,routing,catalog,identity-pingidentity-group-description-missing,Pingidentity Groups Missing Description,policy,policy,event,low,active,candidate
governance,routing,catalog,identity-pingidentity-membership-personal-email-domain,PingIdentity Memberships Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-pingidentity-personal-email-domain,Pingidentity Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-ramp-personal-email-domain,Ramp Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-ramp-privileged-personal-email,Ramp Privileged Accounts on Personal Email Domains,policy,policy,event,high,active,candidate
governance,routing,catalog,identity-sailpoint-group-description-missing,Sailpoint Groups Missing Description,policy,policy,event,low,active,candidate
governance,routing,catalog,identity-sailpoint-membership-personal-email-domain,SailPoint Memberships Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-sailpoint-personal-email-domain,Sailpoint Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-salesforce-personal-email-domain,Salesforce Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-salesforce-privileged-personal-email,Salesforce Privileged Accounts on Personal Email Domains,policy,policy,event,high,active,candidate
governance,routing,catalog,identity-saviynt-group-description-missing,Saviynt Groups Missing Description,policy,policy,event,low,active,candidate
governance,routing,catalog,identity-saviynt-membership-personal-email-domain,Saviynt Memberships Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-saviynt-personal-email-domain,Saviynt Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-servicenow-group-description-missing,Servicenow Groups Missing Description,policy,policy,event,low,active,candidate
governance,routing,catalog,identity-servicenow-personal-email-domain,Servicenow Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-slack-personal-email-domain,Slack Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-slack-privileged-personal-email,Slack Privileged Accounts on Personal Email Domains,policy,policy,event,high,active,candidate
governance,routing,catalog,identity-splunk-personal-email-domain,Splunk Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-tailscale-personal-email-domain,Tailscale Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-tailscale-privileged-personal-email,Tailscale Privileged Accounts on Personal Email Domains,policy,policy,event,high,active,candidate
governance,routing,catalog,identity-vanta-personal-email-domain,Vanta Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-vanta-privileged-personal-email,Vanta Privileged Accounts on Personal Email Domains,policy,policy,event,high,active,candidate
governance,routing,catalog,identity-workday-personal-email-domain,Workday Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-zoom-membership-personal-email-domain,Zoom Memberships Using Personal Email Domains,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-zoom-personal-email-domain,Zoom Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
