finding_id,name,pack_id,source_id,evaluation_mode,severity,status,maturity,resolved_audit_domain,audit_language_source,evidence_type,assessment_methods,control_ref_count,source_matched_control_ref_count,source_backed_control_ref_count,control_refs_without_source_match_count,control_refs_without_source_match,source_coverage_ref_count,source_coverage_support_levels,source_coverage_high_value_count,compliance_evidence_status,review_flags
identity-workday-empty-groups,Workday Empty Access Groups,policy,policy,event,low,active,candidate,identity,catalog,identity_governance,examine,2,0,0,2,ISO 27001:2022 A.5.17; SOC 2 CC6.1,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
identity-workday-membership-inactive-user,Workday Memberships With Inactive Users,policy,policy,event,medium,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-workday-missing-email,Workday Active Accounts Missing Email,policy,policy,event,medium,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-workday-orphaned-membership-group,Workday Memberships With Missing Groups,policy,policy,event,medium,active,candidate,identity,catalog,identity_governance,examine,2,0,0,2,ISO 27001:2022 A.5.17; SOC 2 CC6.1,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
identity-workday-orphaned-membership-user,Workday Group Memberships With Missing Users,policy,policy,event,medium,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-workday-personal-email-domain,Workday Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-workday-terminated-active-account,Workday Terminated Accounts Still Active,policy,policy,event,high,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-zoom-active-no-employee-record,Zoom Active Accounts Without Employee Record,policy,policy,event,medium,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-zoom-duplicate-email,Zoom Duplicate Account Emails,policy,policy,event,high,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-zoom-duplicate-group-name,Zoom Duplicate Group Names,policy,policy,event,medium,active,candidate,identity,catalog,identity_governance,examine,2,0,0,2,ISO 27001:2022 A.5.17; SOC 2 CC6.1,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
identity-zoom-duplicate-membership-assignment,Zoom Duplicate Membership Assignments,policy,policy,event,low,active,candidate,identity,catalog,identity_governance,examine,2,0,0,2,ISO 27001:2022 A.5.17; SOC 2 CC6.1,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
identity-zoom-empty-groups,Zoom Empty Access Groups,policy,policy,event,low,active,candidate,identity,catalog,identity_governance,examine,2,0,0,2,ISO 27001:2022 A.5.17; SOC 2 CC6.1,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
identity-zoom-membership-inactive-user,Zoom Memberships With Inactive Users,policy,policy,event,medium,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-zoom-membership-personal-email-domain,Zoom Memberships Using Personal Email Domains,policy,policy,event,medium,active,candidate,identity,catalog,identity_governance,examine,2,0,0,2,ISO 27001:2022 A.5.17; SOC 2 CC6.1,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
identity-zoom-missing-email,Zoom Active Accounts Missing Email,policy,policy,event,medium,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-zoom-never-logged-in-30d,Zoom Accounts Never Used After Provisioning,policy,policy,event,medium,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-zoom-never-logged-in-90d,Zoom Accounts Never Used (90 days),policy,policy,event,medium,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-zoom-orphaned-membership-group,Zoom Memberships With Missing Groups,policy,policy,event,medium,active,candidate,identity,catalog,identity_governance,examine,2,0,0,2,ISO 27001:2022 A.5.17; SOC 2 CC6.1,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
identity-zoom-orphaned-membership-user,Zoom Group Memberships With Missing Users,policy,policy,event,medium,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-zoom-personal-email-domain,Zoom Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-zoom-privileged-personal-email,Zoom Privileged Accounts on Personal Email Domains,policy,policy,event,high,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-zoom-privileged-recently-created-7d,Zoom Newly Created Privileged Accounts,policy,policy,event,medium,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-zoom-privileged-stale-login-30d,Zoom Privileged Accounts Stale (30 days),policy,policy,event,high,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-zoom-stale-login-180d,Zoom Stale Active Accounts (180 days),policy,policy,event,high,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-zoom-stale-login-365d,Zoom Stale Active Accounts (365 days),policy,policy,event,high,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-zoom-stale-login-90d,Zoom Stale Active Accounts (90 days),policy,policy,event,high,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
identity-zoom-terminated-active-account,Zoom Terminated Accounts Still Active,policy,policy,event,high,active,candidate,identity,catalog,identity_governance,examine,2,1,1,1,ISO 27001:2022 A.5.17,1,supported,1,partial_source_backed,partial_source_backed_control_refs
internal-vm-cross-account-keys,Internal VM/serverless with cleartext cloud keys granting permission to access resources in other subscriptions with high privileges,policy,policy,event,high,active,candidate,cerebro,catalog,attack_path_context,examine; test,12,0,0,12,CIS Controls v8 5; CIS Controls v8 6; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-12; PCI DSS v4.0.1 3.5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.6; SOC 2 C1.1; SOC 2 CC6.1; SOC 2 CC6.2,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
k8s-admission-controller-policy-missing,Kubernetes Admission Controller Policy Missing,policy,policy,event,medium,active,candidate,kubernetes,catalog,workload_configuration,examine; test,8,0,0,8,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 SI-7; SOC 2 CC6.1; SOC 2 CC7.1,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
k8s-audit-logging-disabled,Kubernetes Audit Logging Disabled,policy,policy,event,medium,active,candidate,kubernetes,catalog,workload_configuration,examine; test,8,0,0,8,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 SI-7; SOC 2 CC6.1; SOC 2 CC7.1,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
k8s-cluster-admin-wildcard,Kubernetes ClusterRole with Wildcard Permissions,policy,policy,event,high,active,candidate,kubernetes,catalog,workload_configuration,examine; test,7,0,0,7,CIS Controls v8 5; CIS Controls v8 6; CIS Kubernetes Benchmark 5.1.3; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-6; PCI DSS v4.0.1 7.2; SOC 2 CC6.2,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
k8s-cluster-unsupported-version,Kubernetes Cluster on Unsupported Minor Version,policy,policy,event,medium,active,candidate,kubernetes,catalog,workload_configuration,examine; test,6,0,0,6,CIS Controls v8 7; NIST 800-53 r5 RA-5; NIST 800-53 r5 SI-2; PCI DSS v4.0.1 11.3; PCI DSS v4.0.1 6.3; SOC 2 CC7.1,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
k8s-deployment-multiple-replicas,K8s Deployment Multiple Replicas,policy,policy,event,low,active,candidate,kubernetes,catalog,workload_configuration,examine; test,8,0,0,8,Cerebro Operational Resilience OPS-2; ISO 27001:2022 A.5.30; ISO 27001:2022 A.8.14; NIST 800-53 r5 CP-2; NIST 800-53 r5 CP-4; SOC 2 A1.1; SOC 2 A1.2; SOC 2 A1.3,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
k8s-etcd-encryption-disabled,Kubernetes Etcd Encryption Disabled,policy,policy,event,medium,active,candidate,kubernetes,catalog,workload_configuration,examine; test,8,0,0,8,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 SI-7; SOC 2 CC6.1; SOC 2 CC7.1,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
k8s-image-pull-policy-always-missing-for-latest,Kubernetes Image Pull Policy Always Missing For Latest,policy,policy,event,medium,active,candidate,kubernetes,catalog,workload_configuration,examine; test,8,0,0,8,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 SI-7; SOC 2 CC6.1; SOC 2 CC7.1,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
k8s-ingress-no-authentication,Kubernetes Ingress No Authentication,policy,policy,event,medium,active,candidate,api,catalog,application_access_control,examine; test,5,0,0,5,CIS Controls v8 6; NIST 800-53 r5 IA-2; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 8.3; PCI DSS v4.0.1 8.4,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
k8s-ingress-no-wildcard-host,Kubernetes Ingress Avoids Wildcard Hosts,policy,policy,event,medium,active,candidate,kubernetes,catalog,workload_configuration,examine; test,7,0,0,7,CIS Controls v8 12; CIS Controls v8 13; NIST 800-53 r5 AC-4; NIST 800-53 r5 SC-7; PCI DSS v4.0.1 1.3.1; SOC 2 CC6.1; SOC 2 CC6.6,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
k8s-ingress-public,Kubernetes Ingress Exposes Sensitive Service,policy,policy,event,high,active,candidate,kubernetes,catalog,workload_configuration,examine; test,13,0,0,13,CIS Controls v8 12; CIS Controls v8 13; CIS Controls v8 6; NIST 800-53 r5 AC-3; NIST 800-53 r5 IA-2; NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-7; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; PCI DSS v4.0.1 8.3; PCI DSS v4.0.1 8.4; SOC 2 CC6.1; SOC 2 CC6.6,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
k8s-ingress-tls-missing,Kubernetes Ingress TLS Missing,policy,policy,event,medium,active,candidate,kubernetes,catalog,workload_configuration,examine; test,8,0,0,8,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 SI-7; SOC 2 CC6.1; SOC 2 CC7.1,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
k8s-missing-pss,Kubernetes clusters with at least one namespace missing PSS policy,policy,policy,event,medium,active,candidate,cerebro,catalog,attack_path_context,examine; test,13,0,0,13,CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.2; CIS Kubernetes Benchmark 5.2.3; CIS Kubernetes Benchmark 5.2.4; CIS Kubernetes Benchmark 5.2.5; CIS Kubernetes Benchmark 5.2.6; CIS Kubernetes Benchmark 5.2.7; CIS Kubernetes Benchmark 5.2.8; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-7; NIST 800-53 r5 SC-7; SOC 2 CC6.1; SOC 2 CC6.6,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
k8s-mutating-webhook-failure-policy-ignore,Kubernetes Mutating Webhook Failure Policy Ignore,policy,policy,event,medium,active,candidate,kubernetes,catalog,workload_configuration,examine; test,8,0,0,8,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 SI-7; SOC 2 CC6.1; SOC 2 CC7.1,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
k8s-namespace-missing-pss-label,Kubernetes Namespace Missing Pod Security Enforcement Label,policy,policy,event,low,active,candidate,kubernetes,catalog,workload_configuration,examine; test,13,0,0,13,CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.2; CIS Kubernetes Benchmark 5.2.3; CIS Kubernetes Benchmark 5.2.4; CIS Kubernetes Benchmark 5.2.5; CIS Kubernetes Benchmark 5.2.6; CIS Kubernetes Benchmark 5.2.7; CIS Kubernetes Benchmark 5.2.8; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-7; NIST 800-53 r5 SC-7; SOC 2 CC6.1; SOC 2 CC6.6,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
k8s-namespace-pss-audit-missing,Kubernetes Namespace Pss Audit Missing,policy,policy,event,medium,active,candidate,kubernetes,catalog,workload_configuration,examine; test,8,0,0,8,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 SI-7; SOC 2 CC6.1; SOC 2 CC7.1,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
k8s-namespace-pss-enforce-not-restricted,Kubernetes Namespace Pss Enforce Not Restricted,policy,policy,event,medium,active,candidate,kubernetes,catalog,workload_configuration,examine; test,8,0,0,8,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 SI-7; SOC 2 CC6.1; SOC 2 CC7.1,0,,0,control_only,control_refs_not_source_backed; missing_source_coverage_refs
