framework,area_id,area_name,evidence_use,area_control_refs,matched_control_refs,finding_id,finding_name,pack_id,source_id,evaluation_mode,severity,status,maturity,purpose
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-ec2-ebs-snapshot-not-public,EBS Snapshot Not Public,policy,policy,event,critical,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-ec2-internet-facing-iam,Internet-Facing EC2 with Privileged IAM Role,policy,policy,event,critical,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-ecr-public-repository,ECR Public Repository,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-eks-public-endpoint-disabled,EKS Public Endpoint Disabled,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-iam-role-confused-deputy-prevention,IAM Role Confused Deputy Prevention,policy,policy,event,medium,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-iam-role-cross-account-admin,IAM Role Cross Account Admin,policy,policy,event,critical,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-lambda-not-publicly-accessible,Lambda Not Publicly Accessible,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-opensearch-public,OpenSearch Domain Publicly Accessible,policy,policy,event,critical,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-rds-no-public-access,RDS No Public Access,policy,policy,event,critical,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-rds-public-snapshot,AWS RDS Public Snapshot,policy,policy,event,critical,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-redshift-public,Redshift Cluster Publicly Accessible,policy,policy,event,critical,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-s3-bucket-no-public-access,S3 Bucket Public Access,policy,policy,event,critical,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-s3-bucket-policy-public,S3 Bucket Policy Allows Public Access,policy,policy,event,critical,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-sagemaker-model-artifact-public,AWS SageMaker Model Artifact Public,policy,policy,event,critical,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-sagemaker-notebook-internet-access,SageMaker Notebook Direct Internet Access,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-security-group-restrict-rdp,Security Group RDP Restriction,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-security-group-restrict-ssh,Security Group SSH Restriction,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-sns-public-access,SNS Topic Allows Public Access,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,aws-sqs-public-access,SQS Queue Allows Public Access,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,azure-cosmosdb-public,CosmosDB Public Network Access Enabled,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,azure-cosmosdb-public-access,Azure Cosmos DB Public Access,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,azure-ml-workspace-public-network,Azure ML Workspace Public Network Access,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,azure-nsg-admin-port,NSG Allows Admin Ports from Internet,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,azure-nsg-restrict-ssh,NSG SSH Restriction,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,azure-openai-public-network,Azure OpenAI Public Network Access,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,azure-sql-public-network-access,Azure SQL Public Network Access,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,azure-storage-blob-public-access-disabled,Azure Storage Blob Public Access Disabled,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,azure-storage-network-allow,Azure Storage Network Default Allow,policy,policy,event,medium,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,azure-storage-network-default-deny,Azure Storage Network Default Deny,policy,policy,event,medium,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,bucket-public-low-exposure,Publicly readable non-empty bucket with low exposure level,policy,policy,event,medium,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,container-privileged,Container Privileged Mode Disabled,policy,policy,event,critical,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,cve-2024-21626,VM vulnerable to CVE-2024-21626 (runC container escape),policy,policy,event,critical,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,gcp-bigquery-public,BigQuery Dataset Publicly Accessible,policy,policy,event,critical,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,gcp-bigquery-public-dataset,GCP BigQuery Public Dataset,policy,policy,event,critical,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,gcp-bucket-public-write,GCS Bucket Allows Public Write Access,policy,policy,event,critical,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,gcp-external-domain-admin,User account with non organizational domain (gmail) and high/admin access in GCP,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,gcp-firewall-admin-port,GCP Firewall Allows Admin Ports from Internet,policy,policy,event,high,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
SOC 2,access-authorization,Access authorization review,review_group,SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC6.8,SOC 2 CC6.2; SOC 2 CC6.6,gcp-iam-binding-no-allUsers,GCP IAM Binding No allUsers,policy,policy,event,critical,active,candidate,"Review whether identity, authorization, access change, and privileged access findings tell one control story for the audit period."
