framework,control_id,control_ref,control_family,coverage_status,coverage_lane,gap_type,direct_finding_count,source_backed_finding_count,source_matched_finding_count,source_capability_count,review_context_count,next_action
pcisaqdsp,10.8.A,pcisaqdsp 10.8.A,PCI SAQ D-SP 10 10 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,10.8.B,pcisaqdsp 10.8.B,PCI SAQ D-SP 10 10 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,10.9,pcisaqdsp 10.9,PCI SAQ D-SP 10 10 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.1.1,pcisaqdsp 11.1.1,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.1.2.A,pcisaqdsp 11.1.2.A,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.1.2.B,pcisaqdsp 11.1.2.B,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.1.A,pcisaqdsp 11.1.A,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.1.B,pcisaqdsp 11.1.B,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.1.C,pcisaqdsp 11.1.C,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.1.D,pcisaqdsp 11.1.D,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.2.1.A,pcisaqdsp 11.2.1.A,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.2.1.B,pcisaqdsp 11.2.1.B,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.2.1.C,pcisaqdsp 11.2.1.C,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.2.2.A,pcisaqdsp 11.2.2.A,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.2.2.B,pcisaqdsp 11.2.2.B,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.2.2.C,pcisaqdsp 11.2.2.C,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.2.3.A,pcisaqdsp 11.2.3.A,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.2.3.B,pcisaqdsp 11.2.3.B,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.2.3.C,pcisaqdsp 11.2.3.C,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.3,pcisaqdsp 11.3,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.3.1.A,pcisaqdsp 11.3.1.A,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.3.1.B,pcisaqdsp 11.3.1.B,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.3.2.A,pcisaqdsp 11.3.2.A,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.3.2.B,pcisaqdsp 11.3.2.B,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.3.3,pcisaqdsp 11.3.3,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.3.4.1.A,pcisaqdsp 11.3.4.1.A,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.3.4.1.B,pcisaqdsp 11.3.4.1.B,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.3.4.1.C,pcisaqdsp 11.3.4.1.C,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.3.4.1.D,pcisaqdsp 11.3.4.1.D,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.3.4.A,pcisaqdsp 11.3.4.A,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.3.4.B,pcisaqdsp 11.3.4.B,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.3.4.C,pcisaqdsp 11.3.4.C,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.4.A,pcisaqdsp 11.4.A,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.4.B,pcisaqdsp 11.4.B,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.4.C,pcisaqdsp 11.4.C,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.5.1,pcisaqdsp 11.5.1,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.5.A,pcisaqdsp 11.5.A,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.5.B,pcisaqdsp 11.5.B,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,11.6,pcisaqdsp 11.6,PCI SAQ D-SP 11 11 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.1,pcisaqdsp 12.1,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.1.1,pcisaqdsp 12.1.1,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.10.1.A,pcisaqdsp 12.10.1.A,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.10.1.B.I,pcisaqdsp 12.10.1.B.I,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.10.1.B.II,pcisaqdsp 12.10.1.B.II,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.10.1.B.III,pcisaqdsp 12.10.1.B.III,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.10.1.B.IV,pcisaqdsp 12.10.1.B.IV,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.10.1.B.V,pcisaqdsp 12.10.1.B.V,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.10.1.B.VI,pcisaqdsp 12.10.1.B.VI,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.10.1.B.VII,pcisaqdsp 12.10.1.B.VII,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.10.2,pcisaqdsp 12.10.2,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.10.3,pcisaqdsp 12.10.3,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.10.4,pcisaqdsp 12.10.4,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.10.5,pcisaqdsp 12.10.5,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.10.6,pcisaqdsp 12.10.6,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.11.A,pcisaqdsp 12.11.A,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.11.B,pcisaqdsp 12.11.B,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.2.A,pcisaqdsp 12.2.A,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.2.B,pcisaqdsp 12.2.B,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.3.1,pcisaqdsp 12.3.1,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.3.10.A,pcisaqdsp 12.3.10.A,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.3.10.B,pcisaqdsp 12.3.10.B,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.3.2,pcisaqdsp 12.3.2,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.3.3,pcisaqdsp 12.3.3,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.3.4,pcisaqdsp 12.3.4,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.3.5,pcisaqdsp 12.3.5,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.3.6,pcisaqdsp 12.3.6,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.3.7,pcisaqdsp 12.3.7,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.3.8,pcisaqdsp 12.3.8,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.3.9,pcisaqdsp 12.3.9,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.4,pcisaqdsp 12.4,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.4.1.A,pcisaqdsp 12.4.1.A,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.4.1.B,pcisaqdsp 12.4.1.B,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.5.1,pcisaqdsp 12.5.1,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.5.2,pcisaqdsp 12.5.2,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.5.3,pcisaqdsp 12.5.3,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.5.4,pcisaqdsp 12.5.4,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.5.5,pcisaqdsp 12.5.5,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.5.A,pcisaqdsp 12.5.A,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.6.1.A,pcisaqdsp 12.6.1.A,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.6.1.B,pcisaqdsp 12.6.1.B,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.6.1.C,pcisaqdsp 12.6.1.C,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.6.2,pcisaqdsp 12.6.2,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.6.A,pcisaqdsp 12.6.A,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
pcisaqdsp,12.7,pcisaqdsp 12.7,PCI SAQ D-SP 12 12 Controls,framework_catalog_only,none,no_mapping_or_evidence,0,0,0,0,0,"Decide whether this control is in scope, then add findings, evidence, or an exclusion."
