source_id,source_name,dimension_id,dimension_type,support_level,high_value,families,evidence_types,control_domains,control_refs,control_families,purpose
microsoft_entra_id,Microsoft Entra ID,group_memberships,relationship,supported,true,group; group_member; group_membership; nested_group,access_review; identity_configuration; relationship_evidence,identity_access,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; ISO 27001:2022 A.5 Organizational Controls; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed directory identity lifecycle, authentication method, group membership, role assignment, external account, application entitlement, risky-user, and audit-event evidence lanes."
microsoft_entra_id,Microsoft Entra ID,groups,entity_family,partial,true,groups,source_snapshot,asset_inventory,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; SOC 2 CC6.1; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed directory identity lifecycle, authentication method, group membership, role assignment, external account, application entitlement, risky-user, and audit-event evidence lanes."
microsoft_entra_id,Microsoft Entra ID,mfa_posture,app_entitlement,supported,true,authentication_method; mfa; passwordless; strong_authentication,identity_configuration,identity_access,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; ISO 27001:2022 A.5 Organizational Controls; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed directory identity lifecycle, authentication method, group membership, role assignment, external account, application entitlement, risky-user, and audit-event evidence lanes."
microsoft_entra_id,Microsoft Entra ID,risky_users,alert_state,partial,true,identity_protection; risk_detection; risky_user,access_review; security_monitoring,identity_access; security_operations,CCPA 1798.150; CIS Controls v8 17; CIS Controls v8 5; CIS Controls v8 6; CIS Controls v8 8; GDPR Article 33; GDPR Article 34; HIPAA 164.308(a)(6); ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.5.24; ISO 27001:2022 A.5.25; ISO 27001:2022 A.5.26; ISO 42001 10.1; ISO 42001 10.2; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; NIST 800-53 r5 IR-4; NIST 800-53 r5 SI-4; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC7.2; SOC 2 CC7.3; SOC 2 CC7.4,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 17 Incident Response Management; CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; CIS Controls v8 8 Audit Log Management; GDPR Article Articles; HIPAA 164.308 Administrative Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 42001 10 Improvement; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; NIST 800-53 r5 IR Incident Response; NIST 800-53 r5 SI System and Information Integrity; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed directory identity lifecycle, authentication method, group membership, role assignment, external account, application entitlement, risky-user, and audit-event evidence lanes."
microsoft_entra_id,Microsoft Entra ID,user_lifecycle,lifecycle_state,supported,true,account_enabled; active_account; dormant_user; employee_record; last_sign_in; stale_login; terminated_account; user,access_review; identity_configuration,identity_access,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; ISO 27001:2022 A.5 Organizational Controls; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed directory identity lifecycle, authentication method, group membership, role assignment, external account, application entitlement, risky-user, and audit-event evidence lanes."
microsoft_entra_id,Microsoft Entra ID,users,entity_family,partial,true,account; identity_user; user,identity_configuration; source_snapshot,asset_inventory; identity_access,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; CIS Controls v8 5; CIS Controls v8 6; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed directory identity lifecycle, authentication method, group membership, role assignment, external account, application entitlement, risky-user, and audit-event evidence lanes."
new_relic,New Relic,assets,entity_family,supported,true,assets,source_snapshot,asset_inventory,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; SOC 2 CC6.1; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed New Relic asset_inventory, logging_monitoring, remediation, security_operations, source_operations evidence lanes."
new_relic,New Relic,audit_events,audit_event,supported,true,audit_events,logging_configuration,logging_monitoring,CIS Controls v8 8; EU AI Act Art.12; EU AI Act Art.72; HIPAA 164.312(b); ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.16; ISO 42001 9.1; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-4; SOC 2 CC7.1; SOC 2 CC7.2; SOC 2 CC7.3,CIS Controls v8 8 Audit Log Management; EU AI Act Art. Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.8 Technology Controls; ISO 42001 9 Performance Evaluation; NIST 800-53 r5 AU Audit and Accountability; NIST 800-53 r5 SI System and Information Integrity; SOC 2 CC7 System Operations,"Declare source-backed New Relic asset_inventory, logging_monitoring, remediation, security_operations, source_operations evidence lanes."
new_relic,New Relic,findings,remediation_state,supported,true,findings,remediation_state,remediation; security_operations,CCPA 1798.150; CIS Controls v8 17; CIS Controls v8 7; CIS Controls v8 8; GDPR Article 33; GDPR Article 34; HIPAA 164.308(a)(6); ISO 27001:2022 A.5.24; ISO 27001:2022 A.5.25; ISO 27001:2022 A.5.26; ISO 27001:2022 A.8.16; ISO 27001:2022 A.8.8; ISO 42001 10.1; ISO 42001 10.2; NIST 800-53 r5 IR-4; NIST 800-53 r5 RA-7; NIST 800-53 r5 SI-2; NIST 800-53 r5 SI-4; SOC 2 CC7.1; SOC 2 CC7.2; SOC 2 CC7.3; SOC 2 CC7.4,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 17 Incident Response Management; CIS Controls v8 7 Continuous Vulnerability Management; CIS Controls v8 8 Audit Log Management; GDPR Article Articles; HIPAA 164.308 Administrative Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 10 Improvement; NIST 800-53 r5 IR Incident Response; NIST 800-53 r5 RA Risk Assessment; NIST 800-53 r5 SI System and Information Integrity; SOC 2 CC7 System Operations,"Declare source-backed New Relic asset_inventory, logging_monitoring, remediation, security_operations, source_operations evidence lanes."
new_relic,New Relic,incremental_sync,incremental_sync,supported,false,assets; findings,source_sync_status,source_operations,ISO 27001:2022 A.8.16; SOC 2 CC7.2,ISO 27001:2022 A.8 Technology Controls; SOC 2 CC7 System Operations,"Declare source-backed New Relic asset_inventory, logging_monitoring, remediation, security_operations, source_operations evidence lanes."
okta,Okta,access_review_operations,relationship,partial,true,access_certification; access_review; exception; reviewer_decision,access_review; reviewer_attestation,identity_access,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; ISO 27001:2022 A.5 Organizational Controls; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed identity lifecycle, MFA posture, access review, group membership, admin role, support access, federation, policy, network-zone, and audit-event evidence lanes."
okta,Okta,admin_membership,relationship,partial,true,admin_role; privileged_role; role_assignment,access_review; identity_configuration,identity_access,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.8.2; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed identity lifecycle, MFA posture, access review, group membership, admin role, support access, federation, policy, network-zone, and audit-event evidence lanes."
okta,Okta,admin_role_lifecycle_events,audit_event,supported,true,admin_privilege; admin_role; audit; privilege_grant; role_assignment; role_grant,access_review; identity_configuration; logging_configuration,identity_access; logging_monitoring,CIS Controls v8 5; CIS Controls v8 6; CIS Controls v8 8; EU AI Act Art.12; EU AI Act Art.72; HIPAA 164.312(b); ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.16; ISO 27001:2022 A.8.2; ISO 42001 9.1; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 IA-5; NIST 800-53 r5 SI-4; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC7.1; SOC 2 CC7.2; SOC 2 CC7.3,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; CIS Controls v8 8 Audit Log Management; EU AI Act Art. Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 9 Performance Evaluation; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 AU Audit and Accountability; NIST 800-53 r5 IA Identification and Authentication; NIST 800-53 r5 SI System and Information Integrity; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed identity lifecycle, MFA posture, access review, group membership, admin role, support access, federation, policy, network-zone, and audit-event evidence lanes."
okta,Okta,admin_roles,relationship,partial,true,admin_role,access_review; identity_configuration,identity_access,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.8.2; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed identity lifecycle, MFA posture, access review, group membership, admin role, support access, federation, policy, network-zone, and audit-event evidence lanes."
okta,Okta,api_tokens,entity_family,supported,true,api_token,source_snapshot,asset_inventory,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.2; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; SOC 2 CC6.1; SOC 2 CC6.6; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed identity lifecycle, MFA posture, access review, group membership, admin role, support access, federation, policy, network-zone, and audit-event evidence lanes."
okta,Okta,app_access,app_entitlement,partial,true,app_access; app_assignment; application,access_review; identity_configuration,identity_access,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; ISO 27001:2022 A.5 Organizational Controls; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed identity lifecycle, MFA posture, access review, group membership, admin role, support access, federation, policy, network-zone, and audit-event evidence lanes."
okta,Okta,app_assignments,app_entitlement,partial,true,app_assignment,identity_configuration,identity_access,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; ISO 27001:2022 A.5 Organizational Controls; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed identity lifecycle, MFA posture, access review, group membership, admin role, support access, federation, policy, network-zone, and audit-event evidence lanes."
okta,Okta,applications,entity_family,supported,true,app_inventory; application,identity_configuration; source_snapshot,asset_inventory; identity_access,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; CIS Controls v8 5; CIS Controls v8 6; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed identity lifecycle, MFA posture, access review, group membership, admin role, support access, federation, policy, network-zone, and audit-event evidence lanes."
