tag,tag_kind,tag_source,rule_id,name,domain,severity,evidence_mode,path
push-protection-org-disabled,routing,metadata,github-secops-audit-org-push-protection-org-disabled,GitHub Audit Organization Push Protection Disabled,github,high,cel,policies/github/github-secops-audit-org-push-protection-org-disabled.yaml
pypi_upload_token,routing,metadata,github-secops-secret-pypi-upload-token-open,GitHub Secret Scanning Pypi Upload Token Alert Open,github,high,cel,policies/github/github-secops-secret-pypi-upload-token-open.yaml
pypi_upload_token,routing,metadata,github-secops-secret-pypi-upload-token-push-protection-bypassed,GitHub Secret Scanning Pypi Upload Token Push Protection Bypassed,github,critical,cel,policies/github/github-secops-secret-pypi-upload-token-push-protection-bypassed.yaml
pypi_upload_token,routing,metadata,github-secops-secret-pypi-upload-token-resolution-false-positive,GitHub Secret Scanning Pypi Upload Token Resolution False Positive,github,medium,cel,policies/github/github-secops-secret-pypi-upload-token-resolution-false-positive.yaml
pypi_upload_token,routing,metadata,github-secops-secret-pypi-upload-token-resolution-used-in-tests,GitHub Secret Scanning Pypi Upload Token Resolution Used In Tests,github,medium,cel,policies/github/github-secops-secret-pypi-upload-token-resolution-used-in-tests.yaml
pypi_upload_token,routing,metadata,github-secops-secret-pypi-upload-token-resolution-wont-fix,GitHub Secret Scanning Pypi Upload Token Resolution Wont Fix,github,medium,cel,policies/github/github-secops-secret-pypi-upload-token-resolution-wont-fix.yaml
query,generated,derived,aws-alb-http-to-https,ALB HTTP to HTTPS Redirect,aws,high,query,policies/aws/aws-alb-http-to-https.yaml
query,generated,derived,aws-dynamodb-pitr,DynamoDB Point-in-Time Recovery Enabled,aws,high,query,policies/aws/aws-dynamodb-pitr.yaml
query,generated,derived,aws-iam-no-full-admin,IAM Policies No Full Administrative Privileges,aws,critical,query,policies/aws/aws-iam-no-full-admin.yaml
query,generated,derived,aws-logs-retention-365,CloudWatch Logs Retention 365 Days,aws,medium,query,policies/aws/aws-logs-retention-365.yaml
query,generated,derived,backup-encryption,Backups Encrypted at Rest,backup,high,query,policies/backup/backup-encryption.yaml
query,generated,derived,backup-offsite,Offsite Backup Storage,backup,high,query,policies/backup/backup-offsite.yaml
query,generated,derived,backup-retention,Backup Retention Policy Compliance,backup,medium,query,policies/backup/backup-retention.yaml
query,generated,derived,backup-rpo-compliance,Recovery Point Objective (RPO) Compliance,backup,high,query,policies/backup/backup-rpo-compliance.yaml
query,generated,derived,backup-testing,Backup Restoration Testing,backup,high,query,policies/backup/backup-testing.yaml
query,generated,derived,cert-expired,Expired SSL/TLS Certificates,certificate,critical,query,policies/certificate/cert-expired.yaml
query,generated,derived,cert-expiry-30-days,SSL/TLS Certificates Expiring Within 30 Days,certificate,high,query,policies/certificate/cert-expiry-30-days.yaml
query,generated,derived,cert-self-signed,Self-Signed Certificates in Production,certificate,medium,query,policies/certificate/cert-self-signed.yaml
query,generated,derived,cert-weak-key,Certificates Using Weak Key Sizes,certificate,high,query,policies/certificate/cert-weak-key.yaml
query,generated,derived,cert-weak-signature,Certificates Using Weak Signature Algorithms,certificate,high,query,policies/certificate/cert-weak-signature.yaml
query,generated,derived,compliance-background-checks,Background Checks on New Hires,compliance,high,query,policies/compliance/compliance-background-checks.yaml
query,generated,derived,compliance-gdpr-policy,GDPR Compliance Policy Exists,compliance,high,query,policies/compliance/compliance-gdpr-policy.yaml
query,generated,derived,compliance-ir-gdpr-addendum,Incident Response Plan GDPR Addendum,compliance,high,query,policies/compliance/compliance-ir-gdpr-addendum.yaml
query,generated,derived,compliance-security-training,Security Awareness Training Completed,compliance,medium,query,policies/compliance/compliance-security-training.yaml
query,generated,derived,container-host-network,Container Host Network Disabled,container,high,query,policies/container/container-host-network.yaml
query,generated,derived,container-image-scan,Container Image Vulnerability Scan,container,high,query,policies/container/container-image-scan.yaml
query,generated,derived,container-privileged,Container Privileged Mode Disabled,container,critical,query,policies/container/container-privileged.yaml
query,generated,derived,container-readonly-fs,Container Read-Only Filesystem,container,medium,query,policies/container/container-readonly-fs.yaml
query,generated,derived,container-resource-limits,Container Resource Limits Set,container,medium,query,policies/container/container-resource-limits.yaml
query,generated,derived,container-root-user,Container Running as Root,container,high,query,policies/container/container-root-user.yaml
query,generated,derived,db-audit-logging,Database Audit Logging Enabled,database,medium,query,policies/database/db-audit-logging.yaml
query,generated,derived,db-backup-enabled,Database Automated Backups Enabled,database,high,query,policies/database/db-backup-enabled.yaml
query,generated,derived,db-encryption-at-rest,Database Encryption at Rest,database,high,query,policies/database/db-encryption-at-rest.yaml
query,generated,derived,db-multi-az,Production Database Multi-AZ Deployment,database,high,query,policies/database/db-multi-az.yaml
query,generated,derived,db-public-access,Database Public Access Disabled,database,critical,query,policies/database/db-public-access.yaml
query,generated,derived,db-ssl-connections,Database SSL Connections Enforced,database,high,query,policies/database/db-ssl-connections.yaml
query,generated,derived,endpoint-intune-disk-encryption,Intune Devices Without Disk Encryption,endpoint,high,query,policies/endpoint/endpoint-intune-disk-encryption.yaml
query,generated,derived,endpoint-intune-noncompliant,Intune Devices Not Compliant,endpoint,high,query,policies/endpoint/endpoint-intune-noncompliant.yaml
query,generated,derived,endpoint-jamf-disk-encryption,Jamf Devices Without Disk Encryption,endpoint,high,query,policies/endpoint/endpoint-jamf-disk-encryption.yaml
query,generated,derived,endpoint-jamf-screenlock,Jamf Mobile Devices Without Screen Lock,endpoint,medium,query,policies/endpoint/endpoint-jamf-screenlock.yaml
query,generated,derived,endpoint-kandji-disk-encryption,Kandji Devices Without Disk Encryption,endpoint,high,query,policies/endpoint/endpoint-kandji-disk-encryption.yaml
query,generated,derived,endpoint-kandji-edr-installed,Kandji Devices Missing EDR Agent,endpoint,high,query,policies/endpoint/endpoint-kandji-edr-installed.yaml
query,generated,derived,endpoint-kandji-password-manager,Kandji Devices Missing Password Manager,endpoint,medium,query,policies/endpoint/endpoint-kandji-password-manager.yaml
query,generated,derived,endpoint-malware-detection,Malware Detection on Endpoints,endpoint,high,query,policies/endpoint/endpoint-malware-detection.yaml
query,generated,derived,endpoint-mdm-enrolled,Endpoints Enrolled in MDM,endpoint,high,query,policies/endpoint/endpoint-mdm-enrolled.yaml
query,generated,derived,endpoint-password-manager,Password Manager Installed on Endpoints,endpoint,medium,query,policies/endpoint/endpoint-password-manager.yaml
query,generated,derived,endpoint-sentinelone-active,SentinelOne Agents Actively Reporting,endpoint,high,query,policies/endpoint/endpoint-sentinelone-active.yaml
query,generated,derived,gcp-log-sink-access,GCP Log Sink Access Restricted,gcp,high,query,policies/gcp/gcp-log-sink-access.yaml
query,generated,derived,github-automated-checks,GitHub Code Changes Have Automated Checks,github,medium,query,policies/github/github-automated-checks.yaml
query,generated,derived,github-branch-protection-admin,GitHub Branch Protection Enforced for Admins,github,high,query,policies/github/github-branch-protection-admin.yaml
query,generated,derived,hipaa-access-controls,HIPAA Unique User Identification,hipaa,high,query,policies/hipaa/hipaa-access-controls.yaml
query,generated,derived,hipaa-audit-controls,HIPAA Audit Controls,hipaa,high,query,policies/hipaa/hipaa-audit-controls.yaml
query,generated,derived,hipaa-automatic-logoff,HIPAA Automatic Logoff,hipaa,medium,query,policies/hipaa/hipaa-automatic-logoff.yaml
query,generated,derived,hipaa-baa-required,HIPAA Business Associate Agreements,hipaa,high,query,policies/hipaa/hipaa-baa-required.yaml
query,generated,derived,hipaa-phi-encryption,PHI Data Encrypted at Rest,hipaa,critical,query,policies/hipaa/hipaa-phi-encryption.yaml
query,generated,derived,hipaa-transmission-security,HIPAA Transmission Security,hipaa,critical,query,policies/hipaa/hipaa-transmission-security.yaml
query,generated,derived,identity-atlassian-active-no-employee-record,Atlassian Active Accounts Without Employee Record,identity,medium,query,policies/identity/identity-atlassian-active-no-employee-record.yaml
query,generated,derived,identity-atlassian-duplicate-email,Atlassian Duplicate Account Emails,identity,high,query,policies/identity/identity-atlassian-duplicate-email.yaml
query,generated,derived,identity-atlassian-duplicate-group-name,Atlassian Duplicate Group Names,identity,medium,query,policies/identity/identity-atlassian-duplicate-group-name.yaml
query,generated,derived,identity-atlassian-duplicate-membership-assignment,Atlassian Duplicate Membership Assignments,identity,low,query,policies/identity/identity-atlassian-duplicate-membership-assignment.yaml
query,generated,derived,identity-atlassian-empty-groups,Atlassian Empty Access Groups,identity,low,query,policies/identity/identity-atlassian-empty-groups.yaml
query,generated,derived,identity-atlassian-missing-email,Atlassian Active Accounts Missing Email,identity,medium,query,policies/identity/identity-atlassian-missing-email.yaml
query,generated,derived,identity-atlassian-personal-email-domain,Atlassian Accounts Using Personal Email Domains,identity,medium,query,policies/identity/identity-atlassian-personal-email-domain.yaml
query,generated,derived,identity-atlassian-privileged-personal-email,Atlassian Privileged Accounts on Personal Email Domains,identity,high,query,policies/identity/identity-atlassian-privileged-personal-email.yaml
query,generated,derived,identity-atlassian-terminated-active-account,Atlassian Terminated Accounts Still Active,identity,high,query,policies/identity/identity-atlassian-terminated-active-account.yaml
query,generated,derived,identity-auth0-active-no-employee-record,Auth0 Active Accounts Without Employee Record,identity,medium,query,policies/identity/identity-auth0-active-no-employee-record.yaml
query,generated,derived,identity-auth0-duplicate-email,Auth0 Duplicate Account Emails,identity,high,query,policies/identity/identity-auth0-duplicate-email.yaml
query,generated,derived,identity-auth0-missing-email,Auth0 Active Accounts Missing Email,identity,medium,query,policies/identity/identity-auth0-missing-email.yaml
query,generated,derived,identity-auth0-never-logged-in-30d,Auth0 Accounts Never Used After Provisioning,identity,medium,query,policies/identity/identity-auth0-never-logged-in-30d.yaml
query,generated,derived,identity-auth0-never-logged-in-90d,Auth0 Accounts Never Used (90 days),identity,medium,query,policies/identity/identity-auth0-never-logged-in-90d.yaml
query,generated,derived,identity-auth0-personal-email-domain,Auth0 Accounts Using Personal Email Domains,identity,medium,query,policies/identity/identity-auth0-personal-email-domain.yaml
query,generated,derived,identity-auth0-stale-login-180d,Auth0 Stale Active Accounts (180 days),identity,high,query,policies/identity/identity-auth0-stale-login-180d.yaml
query,generated,derived,identity-auth0-stale-login-365d,Auth0 Stale Active Accounts (365 days),identity,high,query,policies/identity/identity-auth0-stale-login-365d.yaml
query,generated,derived,identity-auth0-stale-login-90d,Auth0 Stale Active Accounts (90 days),identity,high,query,policies/identity/identity-auth0-stale-login-90d.yaml
